BLOCKID|DISTRICT
240317023022011|020
240317023022012|020
240317023022013|020
240317023022014|020
240317023022015|020
240317023022016|020
240317023022017|020
240317023022018|020
240317023023000|020
240317023023001|020
240317023023002|020
240317023023003|020
240317023023004|020
240317023023005|020
240317023023006|020
240317023023007|020
240317023023008|020
240317023023009|020
240317023023010|020
240317023023011|020
240317023023012|020
240317023023013|020
240317023023014|020
240317023023015|020
240317024011000|020
240317024011001|020
240317024011002|020
240317024011003|020
240317024011004|020
240317024011005|020
240317024011006|020
240317024011007|020
240317024011008|020
240317024011009|020
240317024011010|020
240317024011011|020
240317024012000|020
240317024012001|020
240317024012002|020
240317024012003|020
240317024012004|020
240317024012005|020
240317024012006|020
240317024012007|020
240317024012008|020
240317024012009|020
240317024012010|020
240317024012011|020
240317024012012|020
240317024012013|020
240317024012014|020
240317024012015|020
240317024012016|020
240317024012017|020
240317024012018|020
240317024012019|020
240317024012020|020
240317024012021|020
240317024012022|020
240317024012023|020
240317024021000|020
240317024021001|020
240317024021002|020
240317024021003|020
240317024021004|020
240317024021005|020
240317024021006|020
240317024021007|020
240317024022000|020
240317024022001|020
240317024022002|020
240317024022003|020
240317024022004|020
240317024022005|020
240317024022006|020
240317024023000|020
240317024023001|020
240317024023002|020
240317024023003|020
240317024023004|020
240317024023005|020
240317024023006|020
240317024023007|020
240317024023008|020
240317024023009|020
240317024023010|020
240317024023011|020
240317024023012|020
240317024023013|020
240317024023014|020
240317024023015|020
240317024023016|020
240317024023017|020
240317024023018|020
240317025011000|020
240317025011001|020
240317025011002|020
240317025011003|020
240317025011004|020
240317025011005|020
240317025011006|020
240317025011007|020
240317025012000|020
240317025012001|020
240317025012002|020
240317025012003|020
240317025021000|020
240317025021001|020
240317025021002|020
240317025021003|020
240317025021004|020
240317025021005|020
240317025021006|020
240317025021007|020
240317025021008|020
240317025021009|020
240317025021010|020
240317025021011|020
240317025021012|020
240317025021013|020
240317025021014|020
240317025021015|020
240317025021016|020
240317025021017|020
240317025021018|020
240317025021019|020
240317025021020|020
240317025021021|020
240317025021022|020
240317025031000|020
240317025031001|020
240317025031002|020
240317025031003|020
240317025031004|020
240317025031005|020
240317025031006|020
240317025032000|020
240317025032001|020
240317025032002|020
240317025033000|020
240317025033001|020
240317025033002|020
240317025033003|020
240317025033004|020
240317025033005|020
240317025033006|020
240317025033007|020
240317025033008|020
240317025033009|020
240317026021000|020
240317026021001|020
240317026021002|018
240317026021003|018
240317026021004|018
240317026021005|020
240317026022000|020
240317026022001|018
240317026023000|020
240317026031000|020
240317026031001|020
240317026032000|020
240317026032001|020
240317026032002|020
240317026041000|020
240317026041001|020
240317026041002|020
240317026041003|020
240317026041004|020
240317026041005|020
240317026041006|020
240317026041007|020
240317026042000|020
240317026042001|020
240317026042002|020
240317026042003|020
240317027001000|018
240317027001001|020
240317027001002|018
240317027001003|018
240317027001004|018
240317027001005|018
240317027001006|018
240317027001007|018
240317027001008|018
240317027001009|018
240317027001010|018
240317027001011|018
240317027001012|018
240317027001013|018
240317027001014|018
240317027001015|018
240317027001016|018
240317027001017|018
240317027002000|018
240317027002001|018
240317027002002|018
240317027002003|018
240317027002004|018
240317027002005|018
240317027002006|018
240317027002007|018
240317027002008|018
240317027002009|018
240317027002010|018
240317027002011|018
240317027002012|018
240317027002013|018
240317027002014|018
240317027002015|018
240317027002016|018
240317027002017|018
240317027003000|018
240317027003001|018
240317027003002|018
240317027003003|018
240317027003004|018
240317027003005|018
240317027003006|018
240317027003007|018
240317027003008|018
240317027003009|018
240317027003010|018
240317027003011|018
240317027003012|018
240317027003013|018
240317027003014|018
240317027003015|018
240317027004000|018
240317027004001|018
240317027004002|018
240317027004003|018
240317027004004|018
240317027005000|018
240317027005001|018
240317027005002|018
240317027005003|018
240317027005004|018
240317027005005|018
240317027005006|018
240317027005007|018
240317027005008|018
240317027005009|018
240317027005010|018
240317027005011|018
240317027005012|018
240317027005013|018
240317027005014|018
240317027005015|018
240317027005016|018
240317027005017|018
240317027005018|018
240317028001000|018
240317028001001|018
240317028001002|018
240317028001003|018
240317028001004|018
240317028001005|018
240317028001006|018
240317028001007|018
240317028001008|018
240317028001009|018
240317028001010|018
240317028001011|018
240317028001012|018
240317028001013|018
240317028001014|018
240317028001015|018
240317028001016|018
240317028001017|018
240317028001018|018
240317028001019|018
240317028001020|018
240317028001021|018
240317028001022|018
240317028001023|020
240317028001024|018
240317028001025|020
240317028001026|020
240317028001027|020
240317028001028|020
240317028001029|020
240317028001030|020
240317028001031|018
240317028002000|018
240317028002001|018
240317028002002|018
240317028002003|018
240317028002004|018
240317028002005|018
240317028002006|018
240317028002007|018
240317028002008|018
240317028002009|018
240317028002010|018
240317028002011|018
240317028002012|018
240317028002013|018
240317028002014|018
240317028002015|018
240317028002016|018
240317028002017|018
240317028002018|018
240317028002019|018
240317028002020|018
240317028002021|018
240317028002022|018
240317028002023|018
240317028002024|018
240317028002025|018
240317028002026|018
240317028002027|018
240317028002028|018
240317028002029|018
240317028002030|018
240317028002031|018
240317028002032|018
240317028002033|018
240317028002034|018
240317028002035|018
240317028002036|018
240317028002037|018
240317028002038|018
240317028002039|018
240317028002040|018
240317028002041|018
240317028003000|020
240317028003001|020
240317028003002|020
240317028004000|020
240317028004001|020
240317029001000|020
240317029001001|020
240317029001002|020
240317029001003|020
240317029001004|020
240317029001005|020
240317029001006|020
240317029001007|020
240317029001008|020
240317029001009|020
240317029001010|020
240317029001011|020
240317029001012|020
240317029001013|020
240317029001014|020
240317029001015|020
240317029001016|020
240317029001017|020
240317029002000|020
240317029002001|020
240317029002002|020
240317029002003|020
240317029002004|020
240317029002005|020
240317029002006|020
240317029002007|020
240317029002008|020
240317029002009|020
240317029002010|020
240317029002011|020
240317029002012|020
240317029002013|020
240317029002014|020
240317029002015|020
240317029002016|020
240317029002017|020
240317029002018|020
240317029002019|020
240317029002020|020
240317029002021|020
240317029003000|020
240317029003001|020
240317029003002|020
240317029003003|020
240317029003004|020
240317029003005|020
240317029003006|020
240317029003007|020
240317029003008|020
240317029003009|020
240317029003010|020
240317029003011|020
240317029003012|020
240317029003013|020
240317029004000|020
240317029004001|020
240317029004002|020
240317029004003|020
240317029004004|020
240317029004005|020
240317029004006|020
240317029004007|020
240317029004008|020
240317029004009|020
240317029004010|020
240317029004011|020
240317029004012|020
240317029004013|020
240317029004014|020
240317029004015|020
240317029005000|020
240317029005001|020
240317029005002|020
240317029005003|020
240317029005004|020
240317029005005|020
240317029005006|020
240317029005007|020
240317029005008|020
240317029005009|020
240317029005010|020
240317029005011|020
240317029005012|020
240317030001000|020
240317030001001|020
240317030001002|020
240317030001003|020
240317030001004|020
240317030001005|020
240317030001006|020
240317030001007|020
240317030001008|020
240317030001009|020
240317030001010|020
240317030001011|020
240317030001012|020
240317030001013|020
240317030001014|020
240317030001015|020
240317030001016|020
240317030001017|020
240317030001018|020
240317030001019|020
240317030001020|020
240317030001021|020
240317030002000|020
240317030002001|020
240317030002002|020
240317030002003|020
240317030002004|020
240317030002005|020
240317030002006|020
240317030002007|020
240317030002008|020
240317030002009|020
240317030002010|020
240317030002011|020
240317030002012|020
240317030002013|020
240317030002014|020
240317030002015|020
240317030002016|020
240317030002017|020
240317030002018|020
240317030002019|020
240317031001000|020
240317031001001|020
240317031001002|020
240317031001003|020
240317031001004|020
240317031001005|020
240317031001006|020
240317031001007|020
240317031001008|020
240317031001009|020
240317031001010|020
240317031001011|020
240317031001012|020
240317031001013|020
240317031001014|020
240317031001015|020
240317031001016|020
240317031002000|020
240317031002001|020
240317031002002|020
240317031002003|020
240317031002004|020
240317031002005|020
240317031002006|020
240317031002007|020
240317031002008|020
240317031002009|020
240317031002010|020
240317031002011|020
240317031002012|020
240317031003000|020
240317031003001|020
240317031003002|020
240317031003003|020
240317031003004|020
240317031003005|020
240317031003006|020
240317031003007|020
240317031003008|020
240317031003009|020
240317031003010|020
240317031003011|020
240317031003012|020
240317031003013|020
240317031003014|020
240317031003015|020
240317031003016|020
